obs_id,station_id,episode_id,x_m,y_m,inlet_height_m,site_type,interval_start_utc,interval_end_utc,no2_ug_m3,sigma_ug_m3
STA-E06-ST08-0,ST08,6,144000.0,28000.0,3.00,rural_traffic,1696323600,1696327200,2.9060,3.0162
STA-E06-ST08-1,ST08,6,144000.0,28000.0,3.00,rural_traffic,1696327200,1696330800,5.5672,2.9932
STA-E06-ST08-2,ST08,6,144000.0,28000.0,3.00,rural_traffic,1696330800,1696334400,2.3369,3.2321
STA-E06-ST08-3,ST08,6,144000.0,28000.0,3.00,rural_traffic,1696334400,1696338000,1.4019,3.7500
STA-E06-ST08-4,ST08,6,144000.0,28000.0,3.00,rural_traffic,1696338000,1696341600,0.9120,3.1043
STA-E06-ST08-5,ST08,6,144000.0,28000.0,3.00,rural_traffic,1696341600,1696345200,4.4803,3.1414
STA-E06-ST09-0,ST09,6,30000.0,66000.0,4.00,suburban_traffic,1696323600,1696327200,4.5506,2.8100
STA-E06-ST09-1,ST09,6,30000.0,66000.0,4.00,suburban_traffic,1696327200,1696330800,11.2897,2.5419
STA-E06-ST09-2,ST09,6,30000.0,66000.0,4.00,suburban_traffic,1696330800,1696334400,7.9521,2.3273
STA-E06-ST09-3,ST09,6,30000.0,66000.0,4.00,suburban_traffic,1696334400,1696338000,5.1472,2.5080
STA-E06-ST09-4,ST09,6,30000.0,66000.0,4.00,suburban_traffic,1696338000,1696341600,9.0575,2.5372
STA-E06-ST09-5,ST09,6,30000.0,66000.0,4.00,suburban_traffic,1696341600,1696345200,12.3339,2.6386
STA-E06-ST10-0,ST10,6,96000.0,60000.0,6.00,rural_background,1696323600,1696327200,4.2189,3.1205
STA-E06-ST10-1,ST10,6,96000.0,60000.0,6.00,rural_background,1696327200,1696330800,0.8000,3.6712
STA-E06-ST10-2,ST10,6,96000.0,60000.0,6.00,rural_background,1696330800,1696334400,3.6795,2.9882
STA-E06-ST10-3,ST10,6,96000.0,60000.0,6.00,rural_background,1696334400,1696338000,-0.8030,3.2799
STA-E06-ST10-4,ST10,6,96000.0,60000.0,6.00,rural_background,1696338000,1696341600,2.5731,2.9976
STA-E06-ST10-5,ST10,6,96000.0,60000.0,6.00,rural_background,1696341600,1696345200,3.7145,4.0191
STA-E06-ST11-0,ST11,6,176000.0,152000.0,5.00,suburban_background,1696323600,1696327200,-0.6610,3.7950
STA-E06-ST11-1,ST11,6,176000.0,152000.0,5.00,suburban_background,1696327200,1696330800,6.2768,3.0508
STA-E06-ST11-2,ST11,6,176000.0,152000.0,5.00,suburban_background,1696330800,1696334400,-5.0792,2.9678
STA-E06-ST11-3,ST11,6,176000.0,152000.0,5.00,suburban_background,1696334400,1696338000,0.2855,3.3679
STA-E06-ST11-4,ST11,6,176000.0,152000.0,5.00,suburban_background,1696338000,1696341600,6.8197,3.5777
STA-E06-ST11-5,ST11,6,176000.0,152000.0,5.00,suburban_background,1696341600,1696345200,2.8796,3.2951
STA-E06-ST12-0,ST12,6,46000.0,158000.0,9.50,rural_background,1696323600,1696327200,-0.1974,3.1278
STA-E06-ST12-1,ST12,6,46000.0,158000.0,9.50,rural_background,1696327200,1696330800,5.6114,2.9763
STA-E06-ST12-2,ST12,6,46000.0,158000.0,9.50,rural_background,1696330800,1696334400,2.6834,3.5156
STA-E06-ST12-3,ST12,6,46000.0,158000.0,9.50,rural_background,1696334400,1696338000,-4.0160,3.4373
STA-E06-ST12-4,ST12,6,46000.0,158000.0,9.50,rural_background,1696338000,1696341600,-4.5046,2.9957
STA-E06-ST12-5,ST12,6,46000.0,158000.0,9.50,rural_background,1696341600,1696345200,1.4423,3.2309
STA-E07-ST01-0,ST01,7,14000.0,118000.0,3.50,urban_traffic,1696759200,1696762800,0.2076,3.2448
STA-E07-ST01-1,ST01,7,14000.0,118000.0,3.50,urban_traffic,1696762800,1696766400,4.4282,3.3249
STA-E07-ST01-2,ST01,7,14000.0,118000.0,3.50,urban_traffic,1696766400,1696770000,3.9188,3.6652
STA-E07-ST01-3,ST01,7,14000.0,118000.0,3.50,urban_traffic,1696770000,1696773600,3.9941,3.3585
STA-E07-ST01-4,ST01,7,14000.0,118000.0,3.50,urban_traffic,1696773600,1696777200,9.2616,4.0246
STA-E07-ST01-5,ST01,7,14000.0,118000.0,3.50,urban_traffic,1696777200,1696780800,-1.1373,3.6536
STA-E07-ST02-0,ST02,7,121500.0,101000.0,4.00,urban_background,1696759200,1696762800,6.9629,2.6731
STA-E07-ST02-1,ST02,7,121500.0,101000.0,4.00,urban_background,1696762800,1696766400,9.5559,2.9974
STA-E07-ST02-2,ST02,7,121500.0,101000.0,4.00,urban_background,1696766400,1696770000,7.5876,2.7302
STA-E07-ST02-3,ST02,7,121500.0,101000.0,4.00,urban_background,1696770000,1696773600,8.7596,2.7510
STA-E07-ST02-4,ST02,7,121500.0,101000.0,4.00,urban_background,1696773600,1696777200,11.6176,2.8062
STA-E07-ST02-5,ST02,7,121500.0,101000.0,4.00,urban_background,1696777200,1696780800,35.4385,3.9239
STA-E07-ST03-0,ST03,7,104000.0,88000.0,3.00,urban_traffic,1696759200,1696762800,14.5208,2.8709
STA-E07-ST03-1,ST03,7,104000.0,88000.0,3.00,urban_traffic,1696762800,1696766400,12.8254,2.4771
STA-E07-ST03-2,ST03,7,104000.0,88000.0,3.00,urban_traffic,1696766400,1696770000,12.8512,3.0825
STA-E07-ST03-3,ST03,7,104000.0,88000.0,3.00,urban_traffic,1696770000,1696773600,14.3270,2.9485
STA-E07-ST03-4,ST03,7,104000.0,88000.0,3.00,urban_traffic,1696773600,1696777200,32.2659,3.1298
STA-E07-ST03-5,ST03,7,104000.0,88000.0,3.00,urban_traffic,1696777200,1696780800,62.0725,4.4590
STA-E07-ST04-0,ST04,7,66000.0,132000.0,5.50,suburban_industrial,1696759200,1696762800,2.7705,3.5970
STA-E07-ST04-1,ST04,7,66000.0,132000.0,5.50,suburban_industrial,1696762800,1696766400,4.5621,3.1928
STA-E07-ST04-2,ST04,7,66000.0,132000.0,5.50,suburban_industrial,1696766400,1696770000,3.0941,2.9463
STA-E07-ST04-3,ST04,7,66000.0,132000.0,5.50,suburban_industrial,1696770000,1696773600,0.1477,3.3121
STA-E07-ST04-4,ST04,7,66000.0,132000.0,5.50,suburban_industrial,1696773600,1696777200,9.0354,3.3817
STA-E07-ST04-5,ST04,7,66000.0,132000.0,5.50,suburban_industrial,1696777200,1696780800,14.4204,3.0271
STA-E07-ST05-0,ST05,7,191000.0,92000.0,3.50,urban_traffic,1696759200,1696762800,11.4966,2.4529
STA-E07-ST05-1,ST05,7,191000.0,92000.0,3.50,urban_traffic,1696762800,1696766400,12.0764,1.9905
STA-E07-ST05-2,ST05,7,191000.0,92000.0,3.50,urban_traffic,1696766400,1696770000,17.1334,2.4336
STA-E07-ST05-3,ST05,7,191000.0,92000.0,3.50,urban_traffic,1696770000,1696773600,20.9735,2.2451
STA-E07-ST05-4,ST05,7,191000.0,92000.0,3.50,urban_traffic,1696773600,1696777200,26.3670,2.7074
STA-E07-ST05-5,ST05,7,191000.0,92000.0,3.50,urban_traffic,1696777200,1696780800,52.3658,4.1967
STA-E07-ST06-0,ST06,7,209000.0,118000.0,8.00,suburban_background,1696759200,1696762800,-0.4887,2.1989
STA-E07-ST06-1,ST06,7,209000.0,118000.0,8.00,suburban_background,1696762800,1696766400,2.0826,2.3091
STA-E07-ST06-2,ST06,7,209000.0,118000.0,8.00,suburban_background,1696766400,1696770000,3.3048,2.3076
STA-E07-ST06-3,ST06,7,209000.0,118000.0,8.00,suburban_background,1696770000,1696773600,4.1247,2.1881
STA-E07-ST06-4,ST06,7,209000.0,118000.0,8.00,suburban_background,1696773600,1696777200,3.8403,2.2511
STA-E07-ST06-5,ST06,7,209000.0,118000.0,8.00,suburban_background,1696777200,1696780800,6.7393,2.6071
STA-E07-ST07-0,ST07,7,72000.0,24000.0,4.50,rural_background,1696759200,1696762800,2.4084,2.6233
STA-E07-ST07-1,ST07,7,72000.0,24000.0,4.50,rural_background,1696762800,1696766400,10.3530,2.2757
STA-E07-ST07-2,ST07,7,72000.0,24000.0,4.50,rural_background,1696766400,1696770000,6.2869,2.1593
STA-E07-ST07-3,ST07,7,72000.0,24000.0,4.50,rural_background,1696770000,1696773600,3.1026,2.7158
STA-E07-ST07-4,ST07,7,72000.0,24000.0,4.50,rural_background,1696773600,1696777200,5.2544,2.4566
STA-E07-ST07-5,ST07,7,72000.0,24000.0,4.50,rural_background,1696777200,1696780800,16.6799,2.6317
STA-E07-ST08-0,ST08,7,144000.0,28000.0,3.00,rural_traffic,1696759200,1696762800,5.3761,3.3445
STA-E07-ST08-1,ST08,7,144000.0,28000.0,3.00,rural_traffic,1696762800,1696766400,7.5086,3.1132
STA-E07-ST08-2,ST08,7,144000.0,28000.0,3.00,rural_traffic,1696766400,1696770000,8.4955,3.7358
STA-E07-ST08-3,ST08,7,144000.0,28000.0,3.00,rural_traffic,1696770000,1696773600,5.5604,3.4941
STA-E07-ST08-4,ST08,7,144000.0,28000.0,3.00,rural_traffic,1696773600,1696777200,8.2113,3.4645
STA-E07-ST08-5,ST08,7,144000.0,28000.0,3.00,rural_traffic,1696777200,1696780800,19.2195,3.6294
STA-E07-ST09-0,ST09,7,30000.0,66000.0,4.00,suburban_traffic,1696759200,1696762800,7.5589,2.8141
STA-E07-ST09-1,ST09,7,30000.0,66000.0,4.00,suburban_traffic,1696762800,1696766400,12.7443,2.4368
STA-E07-ST09-2,ST09,7,30000.0,66000.0,4.00,suburban_traffic,1696766400,1696770000,11.7691,2.8600
STA-E07-ST09-3,ST09,7,30000.0,66000.0,4.00,suburban_traffic,1696770000,1696773600,9.6062,2.8210
STA-E07-ST09-4,ST09,7,30000.0,66000.0,4.00,suburban_traffic,1696773600,1696777200,20.2819,2.9554
STA-E07-ST09-5,ST09,7,30000.0,66000.0,4.00,suburban_traffic,1696777200,1696780800,35.0504,3.6104
STA-E07-ST10-0,ST10,7,96000.0,60000.0,6.00,rural_background,1696759200,1696762800,2.6309,3.9171
STA-E07-ST10-1,ST10,7,96000.0,60000.0,6.00,rural_background,1696762800,1696766400,5.1912,3.7232
STA-E07-ST10-2,ST10,7,96000.0,60000.0,6.00,rural_background,1696766400,1696770000,8.6088,3.1938
STA-E07-ST10-3,ST10,7,96000.0,60000.0,6.00,rural_background,1696770000,1696773600,13.4220,3.3485
STA-E07-ST10-4,ST10,7,96000.0,60000.0,6.00,rural_background,1696773600,1696777200,18.6552,4.0741
STA-E07-ST10-5,ST10,7,96000.0,60000.0,6.00,rural_background,1696777200,1696780800,17.1845,3.6109
STA-E07-ST11-0,ST11,7,176000.0,152000.0,5.00,suburban_background,1696759200,1696762800,-3.3967,3.6022
STA-E07-ST11-1,ST11,7,176000.0,152000.0,5.00,suburban_background,1696762800,1696766400,2.5826,3.5956
STA-E07-ST11-2,ST11,7,176000.0,152000.0,5.00,suburban_background,1696766400,1696770000,8.8074,3.8481
STA-E07-ST11-3,ST11,7,176000.0,152000.0,5.00,suburban_background,1696770000,1696773600,2.0407,3.5166
STA-E07-ST11-4,ST11,7,176000.0,152000.0,5.00,suburban_background,1696773600,1696777200,8.2358,3.1879
STA-E07-ST11-5,ST11,7,176000.0,152000.0,5.00,suburban_background,1696777200,1696780800,2.7392,3.3124
STA-E07-ST12-0,ST12,7,46000.0,158000.0,9.50,rural_background,1696759200,1696762800,-0.7720,3.1077
STA-E07-ST12-1,ST12,7,46000.0,158000.0,9.50,rural_background,1696762800,1696766400,1.4772,3.4415
STA-E07-ST12-2,ST12,7,46000.0,158000.0,9.50,rural_background,1696766400,1696770000,-1.0071,3.4079
STA-E07-ST12-3,ST12,7,46000.0,158000.0,9.50,rural_background,1696770000,1696773600,6.1968,3.3287
STA-E07-ST12-4,ST12,7,46000.0,158000.0,9.50,rural_background,1696773600,1696777200,-1.3066,3.0798
STA-E07-ST12-5,ST12,7,46000.0,158000.0,9.50,rural_background,1696777200,1696780800,0.7940,2.7517
STA-E08-ST01-0,ST01,8,14000.0,118000.0,3.50,urban_traffic,1697274000,1697277600,7.1572,3.8944
STA-E08-ST01-1,ST01,8,14000.0,118000.0,3.50,urban_traffic,1697277600,1697281200,5.0847,4.1640
STA-E08-ST01-2,ST01,8,14000.0,118000.0,3.50,urban_traffic,1697281200,1697284800,6.9379,3.4245
STA-E08-ST01-3,ST01,8,14000.0,118000.0,3.50,urban_traffic,1697284800,1697288400,-0.9922,3.5796
STA-E08-ST01-4,ST01,8,14000.0,118000.0,3.50,urban_traffic,1697288400,1697292000,6.4186,3.9072
STA-E08-ST01-5,ST01,8,14000.0,118000.0,3.50,urban_traffic,1697292000,1697295600,6.1816,3.4895
STA-E08-ST02-0,ST02,8,121500.0,101000.0,4.00,urban_background,1697274000,1697277600,33.2189,4.0043
STA-E08-ST02-1,ST02,8,121500.0,101000.0,4.00,urban_background,1697277600,1697281200,33.7795,3.7769
STA-E08-ST02-2,ST02,8,121500.0,101000.0,4.00,urban_background,1697281200,1697284800,21.0021,3.3605
STA-E08-ST02-3,ST02,8,121500.0,101000.0,4.00,urban_background,1697284800,1697288400,28.1328,3.5795
STA-E08-ST02-4,ST02,8,121500.0,101000.0,4.00,urban_background,1697288400,1697292000,39.9443,3.6515
STA-E08-ST02-5,ST02,8,121500.0,101000.0,4.00,urban_background,1697292000,1697295600,50.3531,4.8964
STA-E08-ST03-0,ST03,8,104000.0,88000.0,3.00,urban_traffic,1697274000,1697277600,9.7941,2.8860
STA-E08-ST03-1,ST03,8,104000.0,88000.0,3.00,urban_traffic,1697277600,1697281200,15.6503,2.5670
STA-E08-ST03-2,ST03,8,104000.0,88000.0,3.00,urban_traffic,1697281200,1697284800,14.1112,2.9909
STA-E08-ST03-3,ST03,8,104000.0,88000.0,3.00,urban_traffic,1697284800,1697288400,16.8507,2.8211
STA-E08-ST03-4,ST03,8,104000.0,88000.0,3.00,urban_traffic,1697288400,1697292000,19.0813,3.0025
STA-E08-ST03-5,ST03,8,104000.0,88000.0,3.00,urban_traffic,1697292000,1697295600,29.5931,3.1966
STA-E08-ST04-0,ST04,8,66000.0,132000.0,5.50,suburban_industrial,1697274000,1697277600,7.0577,3.5165
STA-E08-ST04-1,ST04,8,66000.0,132000.0,5.50,suburban_industrial,1697277600,1697281200,11.4544,3.2607
STA-E08-ST04-2,ST04,8,66000.0,132000.0,5.50,suburban_industrial,1697281200,1697284800,8.3755,2.8989
STA-E08-ST04-3,ST04,8,66000.0,132000.0,5.50,suburban_industrial,1697284800,1697288400,7.3505,2.9185
STA-E08-ST04-4,ST04,8,66000.0,132000.0,5.50,suburban_industrial,1697288400,1697292000,14.1677,3.5038
STA-E08-ST04-5,ST04,8,66000.0,132000.0,5.50,suburban_industrial,1697292000,1697295600,11.9182,3.2264
STA-E08-ST05-0,ST05,8,191000.0,92000.0,3.50,urban_traffic,1697274000,1697277600,42.2331,3.8409
STA-E08-ST05-1,ST05,8,191000.0,92000.0,3.50,urban_traffic,1697277600,1697281200,35.2013,3.1348
STA-E08-ST05-2,ST05,8,191000.0,92000.0,3.50,urban_traffic,1697281200,1697284800,25.5927,2.9499
STA-E08-ST05-3,ST05,8,191000.0,92000.0,3.50,urban_traffic,1697284800,1697288400,35.7979,3.3207
STA-E08-ST05-4,ST05,8,191000.0,92000.0,3.50,urban_traffic,1697288400,1697292000,47.1906,3.7805
STA-E08-ST05-5,ST05,8,191000.0,92000.0,3.50,urban_traffic,1697292000,1697295600,68.1480,5.3450
STA-E08-ST06-0,ST06,8,209000.0,118000.0,8.00,suburban_background,1697274000,1697277600,54.2569,4.9251
STA-E08-ST06-1,ST06,8,209000.0,118000.0,8.00,suburban_background,1697277600,1697281200,46.5486,4.4336
STA-E08-ST06-2,ST06,8,209000.0,118000.0,8.00,suburban_background,1697281200,1697284800,48.3794,4.0349
STA-E08-ST06-3,ST06,8,209000.0,118000.0,8.00,suburban_background,1697284800,1697288400,52.7198,4.1532
STA-E08-ST06-4,ST06,8,209000.0,118000.0,8.00,suburban_background,1697288400,1697292000,60.0205,4.8461
STA-E08-ST06-5,ST06,8,209000.0,118000.0,8.00,suburban_background,1697292000,1697295600,95.3463,6.3379
STA-E08-ST07-0,ST07,8,72000.0,24000.0,4.50,rural_background,1697274000,1697277600,5.7220,2.2777
STA-E08-ST07-1,ST07,8,72000.0,24000.0,4.50,rural_background,1697277600,1697281200,3.1606,2.2395
STA-E08-ST07-2,ST07,8,72000.0,24000.0,4.50,rural_background,1697281200,1697284800,3.9729,2.6243
STA-E08-ST07-3,ST07,8,72000.0,24000.0,4.50,rural_background,1697284800,1697288400,5.8890,2.1066
STA-E08-ST07-4,ST07,8,72000.0,24000.0,4.50,rural_background,1697288400,1697292000,5.4363,2.2891
STA-E08-ST07-5,ST07,8,72000.0,24000.0,4.50,rural_background,1697292000,1697295600,8.5878,2.6182
STA-E08-ST08-0,ST08,8,144000.0,28000.0,3.00,rural_traffic,1697274000,1697277600,4.5969,3.0923
STA-E08-ST08-1,ST08,8,144000.0,28000.0,3.00,rural_traffic,1697277600,1697281200,4.5154,2.9291
STA-E08-ST08-2,ST08,8,144000.0,28000.0,3.00,rural_traffic,1697281200,1697284800,2.2311,3.7407
STA-E08-ST08-3,ST08,8,144000.0,28000.0,3.00,rural_traffic,1697284800,1697288400,3.5624,2.8796
STA-E08-ST08-4,ST08,8,144000.0,28000.0,3.00,rural_traffic,1697288400,1697292000,2.4857,3.7057
STA-E08-ST08-5,ST08,8,144000.0,28000.0,3.00,rural_traffic,1697292000,1697295600,5.2565,3.5494
STA-E08-ST09-0,ST09,8,30000.0,66000.0,4.00,suburban_traffic,1697274000,1697277600,5.7585,2.2631
STA-E08-ST09-1,ST09,8,30000.0,66000.0,4.00,suburban_traffic,1697277600,1697281200,7.3440,2.6298
STA-E08-ST09-2,ST09,8,30000.0,66000.0,4.00,suburban_traffic,1697281200,1697284800,5.1220,2.6047
STA-E08-ST09-3,ST09,8,30000.0,66000.0,4.00,suburban_traffic,1697284800,1697288400,8.6649,2.5565
STA-E08-ST09-4,ST09,8,30000.0,66000.0,4.00,suburban_traffic,1697288400,1697292000,14.3469,2.6337
STA-E08-ST09-5,ST09,8,30000.0,66000.0,4.00,suburban_traffic,1697292000,1697295600,14.2416,2.5804
STA-E08-ST10-0,ST10,8,96000.0,60000.0,6.00,rural_background,1697274000,1697277600,1.9359,3.5821
STA-E08-ST10-1,ST10,8,96000.0,60000.0,6.00,rural_background,1697277600,1697281200,0.5514,3.4820
STA-E08-ST10-2,ST10,8,96000.0,60000.0,6.00,rural_background,1697281200,1697284800,2.4184,3.4851
STA-E08-ST10-3,ST10,8,96000.0,60000.0,6.00,rural_background,1697284800,1697288400,0.1543,4.0400
STA-E08-ST10-4,ST10,8,96000.0,60000.0,6.00,rural_background,1697288400,1697292000,12.1471,3.3913
STA-E08-ST10-5,ST10,8,96000.0,60000.0,6.00,rural_background,1697292000,1697295600,7.8695,3.2655
STA-E08-ST11-0,ST11,8,176000.0,152000.0,5.00,suburban_background,1697274000,1697277600,1.0666,3.0209
STA-E08-ST11-1,ST11,8,176000.0,152000.0,5.00,suburban_background,1697277600,1697281200,-0.4151,3.6525
STA-E08-ST11-2,ST11,8,176000.0,152000.0,5.00,suburban_background,1697281200,1697284800,0.3977,3.2963
STA-E08-ST11-3,ST11,8,176000.0,152000.0,5.00,suburban_background,1697284800,1697288400,7.9352,3.3525
STA-E08-ST11-4,ST11,8,176000.0,152000.0,5.00,suburban_background,1697288400,1697292000,0.5353,3.1041
STA-E08-ST11-5,ST11,8,176000.0,152000.0,5.00,suburban_background,1697292000,1697295600,4.9456,3.5602
STA-E08-ST12-0,ST12,8,46000.0,158000.0,9.50,rural_background,1697274000,1697277600,5.1111,3.4884
STA-E08-ST12-1,ST12,8,46000.0,158000.0,9.50,rural_background,1697277600,1697281200,2.6265,3.6193
STA-E08-ST12-2,ST12,8,46000.0,158000.0,9.50,rural_background,1697281200,1697284800,5.5997,3.4144
STA-E08-ST12-3,ST12,8,46000.0,158000.0,9.50,rural_background,1697284800,1697288400,6.4247,3.0250
STA-E08-ST12-4,ST12,8,46000.0,158000.0,9.50,rural_background,1697288400,1697292000,9.1018,3.2847
STA-E08-ST12-5,ST12,8,46000.0,158000.0,9.50,rural_background,1697292000,1697295600,9.6439,3.3299
STA-E12-ST01-0,ST01,12,14000.0,118000.0,3.50,urban_traffic,1707127200,1707130800,3.0337,3.5461
STA-E12-ST01-1,ST01,12,14000.0,118000.0,3.50,urban_traffic,1707130800,1707134400,-2.9476,3.5903
STA-E12-ST01-2,ST01,12,14000.0,118000.0,3.50,urban_traffic,1707134400,1707138000,2.5763,3.1485
STA-E12-ST01-3,ST01,12,14000.0,118000.0,3.50,urban_traffic,1707138000,1707141600,1.8458,3.4324
STA-E12-ST01-4,ST01,12,14000.0,118000.0,3.50,urban_traffic,1707141600,1707145200,4.0334,3.9610
STA-E12-ST01-5,ST01,12,14000.0,118000.0,3.50,urban_traffic,1707145200,1707148800,0.6822,3.2724
STA-E12-ST02-0,ST02,12,121500.0,101000.0,4.00,urban_background,1707127200,1707130800,2.7400,2.8202
STA-E12-ST02-1,ST02,12,121500.0,101000.0,4.00,urban_background,1707130800,1707134400,2.5672,2.8848
STA-E12-ST02-2,ST02,12,121500.0,101000.0,4.00,urban_background,1707134400,1707138000,8.2971,3.2854
STA-E12-ST02-3,ST02,12,121500.0,101000.0,4.00,urban_background,1707138000,1707141600,6.4475,2.8385
STA-E12-ST02-4,ST02,12,121500.0,101000.0,4.00,urban_background,1707141600,1707145200,10.3695,3.1512
STA-E12-ST02-5,ST02,12,121500.0,101000.0,4.00,urban_background,1707145200,1707148800,28.7850,3.6364
STA-E12-ST03-0,ST03,12,104000.0,88000.0,3.00,urban_traffic,1707127200,1707130800,2.5093,2.5599
STA-E12-ST03-1,ST03,12,104000.0,88000.0,3.00,urban_traffic,1707130800,1707134400,-2.2908,2.8668
STA-E12-ST03-2,ST03,12,104000.0,88000.0,3.00,urban_traffic,1707134400,1707138000,2.3067,2.3819
STA-E12-ST03-3,ST03,12,104000.0,88000.0,3.00,urban_traffic,1707138000,1707141600,2.3157,2.8622
STA-E12-ST03-4,ST03,12,104000.0,88000.0,3.00,urban_traffic,1707141600,1707145200,7.5979,2.7039
STA-E12-ST03-5,ST03,12,104000.0,88000.0,3.00,urban_traffic,1707145200,1707148800,10.5683,2.8740
STA-E12-ST04-0,ST04,12,66000.0,132000.0,5.50,suburban_industrial,1707127200,1707130800,0.4117,2.7773
STA-E12-ST04-1,ST04,12,66000.0,132000.0,5.50,suburban_industrial,1707130800,1707134400,4.0989,3.0680
STA-E12-ST04-2,ST04,12,66000.0,132000.0,5.50,suburban_industrial,1707134400,1707138000,-1.9825,3.5250
STA-E12-ST04-3,ST04,12,66000.0,132000.0,5.50,suburban_industrial,1707138000,1707141600,-1.8424,3.4517
STA-E12-ST04-4,ST04,12,66000.0,132000.0,5.50,suburban_industrial,1707141600,1707145200,6.4822,3.2509
STA-E12-ST04-5,ST04,12,66000.0,132000.0,5.50,suburban_industrial,1707145200,1707148800,4.5650,2.9869
STA-E12-ST05-0,ST05,12,191000.0,92000.0,3.50,urban_traffic,1707127200,1707130800,-0.3149,1.7982
STA-E12-ST05-1,ST05,12,191000.0,92000.0,3.50,urban_traffic,1707130800,1707134400,5.0136,2.1773
STA-E12-ST05-2,ST05,12,191000.0,92000.0,3.50,urban_traffic,1707134400,1707138000,0.6251,2.0963
STA-E12-ST05-3,ST05,12,191000.0,92000.0,3.50,urban_traffic,1707138000,1707141600,2.6142,1.8567
STA-E12-ST05-4,ST05,12,191000.0,92000.0,3.50,urban_traffic,1707141600,1707145200,4.7253,2.0704
STA-E12-ST05-5,ST05,12,191000.0,92000.0,3.50,urban_traffic,1707145200,1707148800,4.9544,2.1365
STA-E12-ST06-0,ST06,12,209000.0,118000.0,8.00,suburban_background,1707127200,1707130800,3.5139,2.0149
STA-E12-ST06-1,ST06,12,209000.0,118000.0,8.00,suburban_background,1707130800,1707134400,1.0744,2.4179
STA-E12-ST06-2,ST06,12,209000.0,118000.0,8.00,suburban_background,1707134400,1707138000,-0.6319,2.0826
STA-E12-ST06-3,ST06,12,209000.0,118000.0,8.00,suburban_background,1707138000,1707141600,4.7634,2.3937
STA-E12-ST06-4,ST06,12,209000.0,118000.0,8.00,suburban_background,1707141600,1707145200,1.0719,2.0425
STA-E12-ST06-5,ST06,12,209000.0,118000.0,8.00,suburban_background,1707145200,1707148800,7.2885,2.5529
STA-E12-ST07-0,ST07,12,72000.0,24000.0,4.50,rural_background,1707127200,1707130800,2.4204,2.7171
STA-E12-ST07-1,ST07,12,72000.0,24000.0,4.50,rural_background,1707130800,1707134400,-0.3778,2.4175
STA-E12-ST07-2,ST07,12,72000.0,24000.0,4.50,rural_background,1707134400,1707138000,-1.0578,2.2158
STA-E12-ST07-3,ST07,12,72000.0,24000.0,4.50,rural_background,1707138000,1707141600,-1.2162,2.3246
STA-E12-ST07-4,ST07,12,72000.0,24000.0,4.50,rural_background,1707141600,1707145200,2.0801,2.5162
STA-E12-ST07-5,ST07,12,72000.0,24000.0,4.50,rural_background,1707145200,1707148800,3.6373,2.6483
STA-E12-ST08-0,ST08,12,144000.0,28000.0,3.00,rural_traffic,1707127200,1707130800,-0.6668,3.0145
STA-E12-ST08-1,ST08,12,144000.0,28000.0,3.00,rural_traffic,1707130800,1707134400,1.3716,3.3249
STA-E12-ST08-2,ST08,12,144000.0,28000.0,3.00,rural_traffic,1707134400,1707138000,-4.5254,3.7681
STA-E12-ST08-3,ST08,12,144000.0,28000.0,3.00,rural_traffic,1707138000,1707141600,7.0503,3.7376
STA-E12-ST08-4,ST08,12,144000.0,28000.0,3.00,rural_traffic,1707141600,1707145200,-1.2094,3.4818
STA-E12-ST08-5,ST08,12,144000.0,28000.0,3.00,rural_traffic,1707145200,1707148800,16.0528,3.6909
STA-E12-ST09-0,ST09,12,30000.0,66000.0,4.00,suburban_traffic,1707127200,1707130800,2.9277,2.3333
STA-E12-ST09-1,ST09,12,30000.0,66000.0,4.00,suburban_traffic,1707130800,1707134400,6.7720,2.5854
STA-E12-ST09-2,ST09,12,30000.0,66000.0,4.00,suburban_traffic,1707134400,1707138000,3.1435,2.6460
STA-E12-ST09-3,ST09,12,30000.0,66000.0,4.00,suburban_traffic,1707138000,1707141600,5.5185,2.5963
STA-E12-ST09-4,ST09,12,30000.0,66000.0,4.00,suburban_traffic,1707141600,1707145200,12.9546,2.8753
STA-E12-ST09-5,ST09,12,30000.0,66000.0,4.00,suburban_traffic,1707145200,1707148800,22.7657,3.1092
STA-E12-ST10-0,ST10,12,96000.0,60000.0,6.00,rural_background,1707127200,1707130800,-7.7299,3.9622
STA-E12-ST10-1,ST10,12,96000.0,60000.0,6.00,rural_background,1707130800,1707134400,2.1765,3.0214
STA-E12-ST10-2,ST10,12,96000.0,60000.0,6.00,rural_background,1707134400,1707138000,-0.5711,3.0551
STA-E12-ST10-3,ST10,12,96000.0,60000.0,6.00,rural_background,1707138000,1707141600,-2.1299,3.3781
STA-E12-ST10-4,ST10,12,96000.0,60000.0,6.00,rural_background,1707141600,1707145200,3.5108,3.3695
STA-E12-ST10-5,ST10,12,96000.0,60000.0,6.00,rural_background,1707145200,1707148800,2.5361,3.4104
STA-E12-ST11-0,ST11,12,176000.0,152000.0,5.00,suburban_background,1707127200,1707130800,9.6333,3.5630
STA-E12-ST11-1,ST11,12,176000.0,152000.0,5.00,suburban_background,1707130800,1707134400,10.2452,3.4126
STA-E12-ST11-2,ST11,12,176000.0,152000.0,5.00,suburban_background,1707134400,1707138000,15.8695,3.9466
STA-E12-ST11-3,ST11,12,176000.0,152000.0,5.00,suburban_background,1707138000,1707141600,4.1800,3.8825
